,員工滿意度,雇主評分,工作項目,每月工作時數,工作年資,工傷紀錄,在職中,近5年升遷,職務,薪資
4430,0.78,0.4,6,174,3,0,0,0,技術員,中
4431,0.6,0.65,5,201,2,0,0,0,技術員,中
4432,0.9,0.62,3,254,3,0,0,0,技術員,中
4433,0.59,0.95,5,254,2,0,0,0,技術員,中
4434,0.89,0.78,3,185,2,1,0,0,技術員,中
4435,0.96,0.85,4,200,4,0,0,0,技術員,中
4436,0.68,0.76,3,190,3,1,0,0,技術員,中
4437,0.52,0.72,2,160,2,0,0,0,技術員,高
4438,0.68,0.94,3,264,2,0,0,0,技術員,低
4439,0.6,0.59,3,172,3,0,0,0,技術員,中
4440,0.28,0.83,5,279,4,0,0,0,技術員,中
4441,0.98,0.54,5,260,3,0,0,0,技術支援,中
4442,0.67,0.52,4,262,2,0,0,0,技術支援,中
4443,0.86,0.6,5,134,2,1,0,0,技術支援,低
4444,0.83,0.9,3,195,3,0,0,0,技術支援,低
4445,0.79,0.86,3,139,3,0,0,0,技術支援,低
4446,0.54,0.86,4,205,5,0,0,0,技術支援,低
4447,0.51,0.86,5,212,2,0,0,0,技術支援,低
4448,0.75,0.65,4,148,2,0,0,0,技術支援,低
4449,0.51,0.67,4,228,3,0,0,0,技術支援,低
4450,0.73,0.74,5,230,3,0,0,0,技術支援,低
4451,0.17,0.4,4,286,3,0,0,0,技術支援,低
4452,0.88,0.59,4,142,3,0,0,0,技術員,低
4453,0.76,0.79,3,161,3,0,0,0,技術員,低
4454,0.29,0.77,3,152,3,1,0,0,技術員,低
4455,0.62,0.97,4,266,3,0,0,0,經理,低
4456,0.5,0.85,2,143,3,0,0,0,資訊科技,低
4457,0.16,0.65,5,165,3,0,0,0,資訊科技,低
4458,0.18,0.99,4,204,6,0,0,0,資訊科技,低
4459,0.86,0.68,4,170,2,0,0,0,資訊科技,低
4460,0.68,0.52,5,203,3,0,0,0,資訊科技,低
4461,0.68,0.85,3,199,3,0,0,0,產品管理,低
4462,0.89,0.78,4,223,3,0,0,0,產品管理,低
4463,0.86,0.88,4,220,2,0,0,0,產品管理,低
4464,0.43,0.41,4,190,3,0,0,0,產品管理,中
4465,0.85,0.58,4,143,6,1,0,0,資訊科技,中
4466,0.94,0.8,5,111,4,0,0,1,研發,中
4467,0.58,0.71,4,145,3,1,0,1,研發,中
4468,0.43,0.6,3,138,3,0,0,1,研發,中
4469,0.72,0.49,3,203,3,0,0,1,研發,中
4470,0.95,0.96,5,175,3,1,0,1,研發,中
4471,0.35,0.67,3,119,3,0,0,1,行銷,中
4472,0.77,0.79,3,157,3,0,0,1,業務,中
4473,0.74,0.7,5,135,2,0,0,1,財務會計,中
4474,0.5,0.6,4,200,2,0,0,1,技術支援,中
4475,0.87,0.56,4,121,2,0,0,1,技術員,中
4476,0.55,0.48,3,162,3,0,0,1,經理,高
4477,0.8,0.65,3,135,3,0,0,1,行銷,低
4478,0.49,0.52,4,183,2,0,0,1,行銷,中
4479,0.54,0.92,4,228,3,0,0,1,行銷,中
4480,0.21,0.87,4,148,5,0,0,0,業務,中
4481,0.77,0.77,3,219,2,0,0,0,業務,中
4482,0.53,0.73,4,147,3,0,0,0,業務,低
4483,0.89,0.49,5,165,6,0,0,0,業務,低
4484,0.25,0.59,4,218,3,1,0,0,業務,低
4485,0.53,0.59,3,231,2,0,0,0,業務,低
4486,0.44,0.45,2,124,3,0,0,0,業務,低
4487,0.7,0.44,2,131,2,0,0,0,業務,低
4488,0.54,0.76,3,199,4,0,0,0,業務,低
4489,0.9,0.56,3,220,3,0,0,0,業務,低
4490,0.69,0.8,5,215,3,0,0,0,業務,低
4491,0.78,0.59,4,180,3,0,0,0,業務,低
4492,0.91,0.49,6,272,6,0,0,0,業務,低
4493,0.92,0.61,2,228,2,0,0,0,業務,低
4494,0.96,0.88,3,168,2,0,0,0,業務,低
4495,0.8,0.77,4,205,2,0,0,0,業務,低
4496,0.52,0.67,3,244,3,0,0,0,業務,低
4497,0.52,0.97,3,185,2,0,0,0,業務,低
4498,0.93,0.96,5,135,3,1,0,0,業務,低
4499,0.89,0.9,4,160,2,0,0,0,財務會計,低
4500,0.83,0.61,4,262,4,0,0,0,財務會計,低
4501,0.7,0.84,6,225,6,0,0,0,財務會計,低
4502,0.89,0.74,4,174,2,0,0,0,人力資源,低
4503,0.21,0.37,6,266,3,0,0,1,人力資源,中
4504,0.67,0.78,4,241,4,0,0,1,人力資源,中
4505,0.73,0.97,3,245,2,0,0,1,人力資源,中
4506,0.85,0.51,3,261,4,0,0,1,技術員,中
4507,0.54,0.85,4,157,3,0,0,1,技術員,中
4508,0.74,0.94,3,286,6,0,0,1,技術員,中
4509,0.71,0.65,4,263,2,1,0,1,技術員,中
4510,0.76,0.52,2,229,3,0,0,1,技術員,中
4511,0.85,0.5,4,159,2,0,0,1,技術員,中
4512,0.82,0.89,4,196,3,0,0,1,技術員,中
4513,0.71,0.79,4,133,3,0,0,1,技術員,中
4514,0.79,0.65,5,228,3,0,0,1,技術員,中
4515,0.86,0.56,4,247,3,0,0,1,技術員,高
4516,0.9,0.78,5,215,3,0,0,1,技術員,低
4517,0.65,0.8,6,233,3,1,0,1,技術支援,中
4518,0.53,0.74,5,237,2,0,0,1,技術支援,中
4519,0.51,0.91,4,269,5,0,0,1,技術支援,中
4520,1,0.76,6,246,3,1,0,1,技術支援,中
4521,0.92,0.82,4,168,3,0,0,1,技術支援,低
4522,1,0.59,3,168,3,0,0,1,技術支援,低
4523,0.23,0.67,4,163,5,0,0,1,技術支援,低
4524,0.52,0.77,3,142,2,0,0,1,技術支援,低
4525,0.8,0.83,4,183,2,1,0,1,技術支援,低
4526,0.59,0.72,4,264,3,0,0,0,技術支援,低
4527,0.75,0.55,2,184,2,0,0,0,技術支援,低
4528,0.99,0.58,4,138,3,0,0,0,技術員,低
4529,0.57,0.76,3,195,3,0,0,0,技術員,中
4530,0.87,0.95,4,251,3,0,0,0,技術員,中
4531,0.52,0.47,3,108,5,0,0,0,經理,中
4532,0.57,0.9,3,144,2,0,0,0,資訊科技,中
4533,0.32,0.77,6,112,4,0,0,0,資訊科技,中
4534,0.66,0.81,2,201,3,0,0,0,資訊科技,中
4535,0.53,0.8,4,204,3,0,0,0,資訊科技,中
4536,0.55,0.62,5,226,3,0,0,0,資訊科技,中
4537,0.66,0.9,3,217,4,0,0,0,產品管理,中
4538,0.69,0.92,4,149,2,0,0,0,產品管理,中
4539,0.67,0.99,5,237,3,0,0,0,產品管理,中
4540,0.75,0.37,3,256,3,0,0,0,產品管理,中
4541,0.7,0.98,4,194,2,0,0,0,資訊科技,中
4542,0.71,0.74,3,202,2,0,0,0,研發,中
4543,0.97,0.6,5,133,2,0,0,0,研發,中
4544,0.5,0.48,3,246,3,0,0,0,研發,中
4545,0.34,0.92,3,206,3,0,0,0,研發,中
4546,0.67,0.74,3,204,3,0,0,0,研發,中
4547,0.78,0.98,4,157,3,0,0,0,行銷,中
4548,0.52,0.91,4,187,2,0,0,0,業務,中
4549,0.91,0.51,2,211,2,0,0,0,財務會計,中
4550,0.79,0.92,3,204,3,0,0,0,技術支援,中
4551,0.83,0.53,5,182,2,1,0,0,技術員,中
4552,0.74,0.76,3,244,3,0,0,0,經理,中
4553,0.77,0.97,3,184,3,1,0,0,行銷,中
4554,0.49,0.71,2,117,3,0,0,0,行銷,高
4555,0.94,0.89,3,230,3,1,0,0,行銷,高
4556,0.99,0.91,3,241,2,0,0,0,業務,高
4557,0.69,0.84,3,227,3,1,0,0,業務,高
4558,0.88,0.59,5,147,4,0,0,0,業務,高
4559,0.89,0.9,3,240,3,0,0,0,業務,高
4560,0.8,0.58,4,238,2,0,0,0,業務,高
4561,0.22,0.89,4,262,4,0,0,0,業務,高
4562,0.87,0.83,4,215,2,0,0,0,業務,高
4563,0.66,0.66,3,211,4,0,0,0,業務,高
4564,0.9,0.68,3,156,3,1,0,0,業務,高
4565,0.95,0.54,4,180,5,0,0,0,業務,高
4566,0.49,0.56,4,260,6,0,0,0,業務,低
4567,0.71,0.68,4,228,2,0,0,0,業務,低
4568,0.2,0.96,2,249,3,0,0,0,業務,低
4569,0.95,0.64,3,242,5,1,0,0,業務,低
4570,0.68,0.8,2,254,2,1,0,0,業務,低
4571,0.93,0.68,3,272,2,1,0,0,業務,低
4572,0.85,0.57,5,210,3,0,0,0,業務,低
4573,0.82,0.68,3,140,2,0,0,0,業務,低
4574,0.87,0.42,5,252,5,0,0,0,業務,低
4575,0.88,0.84,3,266,3,0,0,0,財務會計,低
4576,0.98,0.79,4,138,3,0,0,0,財務會計,低
4577,0.89,0.98,3,220,3,0,0,0,財務會計,低
4578,0.92,0.51,5,214,3,0,0,0,人力資源,低
4579,0.48,0.6,2,121,5,0,0,0,人力資源,低
4580,0.67,0.49,4,195,3,0,0,0,人力資源,低
4581,0.84,0.55,3,135,3,0,0,0,人力資源,中
4582,0.97,0.78,4,261,2,0,0,0,技術員,中
4583,0.65,0.53,5,205,3,1,0,0,技術員,中
4584,0.79,0.87,5,240,2,1,0,0,技術員,中
4585,0.75,0.75,2,141,4,0,0,0,技術員,中
4586,0.69,0.64,4,200,3,0,0,0,技術員,中
4587,0.85,0.6,4,257,3,0,0,0,技術員,中
4588,0.34,0.41,2,141,3,0,0,0,技術員,中
4589,0.97,0.68,3,185,2,0,0,0,技術員,中
4590,0.39,0.99,6,235,6,0,0,0,技術員,中
4591,0.54,0.81,4,264,4,0,0,0,技術員,中
4592,0.78,0.67,4,260,3,0,0,0,技術員,中
4593,0.49,0.79,4,158,3,0,0,0,技術支援,高
4594,0.17,0.83,6,195,5,0,0,0,技術支援,高
4595,0.98,0.81,3,180,2,1,0,0,技術支援,高
4596,0.9,1,2,114,5,0,0,0,技術支援,高
4597,0.24,0.89,5,228,4,1,0,0,技術支援,高
4598,0.92,0.79,5,243,3,1,0,0,技術支援,高
4599,0.36,0.72,3,179,3,0,0,0,技術支援,高
4600,0.19,0.76,2,158,3,0,0,0,技術支援,高
4601,0.75,0.76,4,254,4,0,0,0,技術支援,低
4602,0.91,0.81,3,220,3,1,0,0,技術支援,低
4603,0.72,0.95,5,171,3,0,0,0,技術支援,低
4604,0.62,0.64,4,142,2,0,0,0,技術員,低
4605,0.97,0.75,3,241,2,0,0,0,技術員,低
4606,0.69,0.64,3,275,3,0,0,0,技術員,低
4607,0.98,0.56,3,157,2,0,0,0,經理,低
4608,0.62,0.53,5,169,3,0,0,0,資訊科技,低
4609,0.59,0.82,2,233,2,0,0,0,資訊科技,中
4610,0.73,0.98,4,160,3,0,0,0,資訊科技,中
4611,0.71,0.79,3,189,3,0,0,0,資訊科技,中
4612,0.85,0.58,4,273,4,0,0,0,資訊科技,中
4613,0.8,0.94,4,141,3,1,0,0,產品管理,中
4614,0.48,0.38,3,134,3,0,0,0,產品管理,中
4615,0.64,0.4,3,248,3,0,0,0,產品管理,中
4616,0.19,0.64,6,222,5,0,0,0,產品管理,中
4617,0.82,0.69,5,219,3,0,0,0,資訊科技,中
4618,0.99,0.96,4,202,3,0,0,0,研發,中
4619,0.45,0.58,3,200,2,0,0,0,研發,中
4620,0.89,0.89,3,138,2,0,0,0,研發,中
4621,0.75,0.78,4,158,5,1,0,0,研發,中
4622,0.8,0.86,3,136,2,0,0,0,研發,中
4623,0.78,0.49,4,222,2,0,0,0,行銷,中
4624,0.95,0.76,3,236,2,1,0,0,業務,中
4625,0.68,0.67,4,135,2,0,0,0,財務會計,中
4626,0.82,0.97,5,235,3,0,0,0,技術支援,中
4627,0.9,0.69,4,274,2,0,0,0,技術員,中
4628,0.59,0.99,3,235,2,0,0,0,經理,中
4629,0.66,0.57,3,169,4,1,0,0,行銷,中
4630,0.63,0.56,5,286,4,0,0,0,行銷,中
4631,0.73,0.78,3,166,2,0,0,0,行銷,中
4632,0.63,0.93,3,236,4,0,0,0,業務,高
4633,0.87,0.62,5,197,2,0,0,0,業務,低
4634,0.62,0.87,6,169,2,1,0,0,業務,中
4635,0.53,0.9,3,210,3,0,0,0,業務,中
4636,0.94,0.83,4,156,2,0,0,0,業務,中
4637,0.94,0.55,5,231,2,0,0,0,業務,中
4638,0.55,0.64,3,101,2,1,0,0,業務,中
4639,0.58,0.72,4,259,3,0,0,0,業務,中
4640,0.98,0.88,5,203,5,1,0,0,業務,中
4641,0.74,0.76,5,255,4,0,0,0,業務,中
4642,0.65,0.48,3,131,3,1,0,0,業務,中
4643,0.97,0.79,2,272,2,0,0,0,業務,中
4644,0.58,0.75,4,253,2,0,0,0,業務,低
4645,0.49,0.77,2,254,2,0,0,0,業務,低
4646,0.69,0.98,3,214,2,0,0,0,業務,低
4647,0.55,0.49,5,195,3,0,0,0,業務,低
4648,0.65,0.89,4,240,3,0,0,0,業務,低
4649,0.87,0.49,4,149,2,0,0,0,業務,低
4650,0.12,0.7,4,276,4,0,0,0,業務,低
4651,0.65,0.84,4,247,4,0,0,0,財務會計,高
4652,0.23,0.66,4,212,4,1,0,0,財務會計,低
4653,0.62,0.77,4,256,3,0,0,0,財務會計,高
4654,0.86,0.72,4,178,2,0,0,0,人力資源,高
4655,0.85,0.6,4,255,4,0,0,0,人力資源,低
4656,0.74,0.76,3,224,2,0,0,0,人力資源,低
4657,0.53,0.76,2,204,4,0,0,0,人力資源,高
4658,0.99,0.44,6,104,6,0,0,0,技術員,低
4659,0.48,0.81,5,113,3,0,0,0,技術員,中
4660,0.72,0.74,3,243,2,0,0,0,技術員,高
4661,0.76,0.72,3,242,5,1,0,0,技術員,中
4662,0.41,0.7,4,177,3,0,0,0,技術員,中
4663,0.85,0.88,3,235,2,0,0,0,技術員,中
4664,0.62,0.49,4,175,3,0,0,0,技術員,中
4665,0.16,0.78,4,280,6,0,0,0,技術員,高
4666,0.58,0.61,3,205,2,0,0,0,技術員,中
4667,0.73,0.95,4,243,3,0,0,0,技術員,中
4668,0.28,0.76,3,150,2,0,0,0,技術員,中
4669,0.77,0.61,4,178,2,1,0,0,技術支援,高
4670,0.85,0.86,3,231,3,0,0,0,技術支援,中
4671,0.56,0.76,3,134,2,0,0,0,技術支援,高
4672,0.81,1,5,143,2,0,0,0,技術支援,低
4673,0.83,0.87,3,156,3,0,0,0,技術支援,中
4674,0.49,0.48,4,249,3,0,0,0,技術支援,中
4675,0.81,0.97,3,247,3,0,0,0,技術支援,中
4676,0.56,0.92,5,222,4,0,0,0,技術支援,中
4677,0.77,0.83,3,160,3,0,0,0,技術支援,低
4678,0.73,0.5,4,224,4,1,0,0,技術支援,低
4679,0.95,0.72,4,235,2,0,0,0,技術支援,低
4680,0.69,0.68,5,167,3,0,0,0,技術員,低
4681,0.79,0.89,3,104,4,0,0,0,技術員,低
4682,0.63,0.57,5,160,2,0,0,0,技術員,低
4683,0.8,0.79,4,168,3,0,0,0,經理,低
4684,0.64,0.61,2,153,2,0,0,0,資訊科技,低
4685,0.92,0.9,4,249,3,0,0,0,資訊科技,低
4686,0.96,0.75,4,177,2,0,0,0,資訊科技,低
4687,0.56,0.85,3,225,3,0,0,0,資訊科技,高
4688,0.37,0.61,3,186,2,0,0,0,資訊科技,低
4689,0.5,0.82,3,133,2,1,0,0,產品管理,低
4690,0.49,0.58,4,213,4,1,0,0,產品管理,低
4691,1,0.73,3,245,2,1,0,0,產品管理,低
4692,0.82,0.75,5,160,3,1,0,0,產品管理,高
4693,0.52,0.54,4,212,3,0,0,0,資訊科技,低
4694,0.76,0.96,4,135,3,1,0,1,研發,低
4695,0.2,0.53,3,149,4,0,0,1,研發,低
4696,0.6,0.9,4,178,3,0,0,1,研發,高
4697,0.69,0.9,6,224,4,0,0,1,研發,低
4698,0.93,0.51,3,196,2,0,0,1,研發,中
4699,0.7,0.64,4,178,3,1,0,1,行銷,高
4700,0.56,0.54,4,191,2,1,0,1,業務,中
4701,0.97,0.61,4,167,3,0,0,1,財務會計,高
4702,0.24,0.65,6,275,5,1,0,1,技術支援,中
4703,0.83,0.91,3,168,3,0,0,1,技術員,中
4704,0.55,0.85,3,152,2,0,0,1,經理,中
4705,0.68,0.99,3,263,3,1,0,1,行銷,中
4706,0.48,0.53,3,113,4,0,0,0,行銷,中
4707,0.75,0.95,3,253,3,0,0,0,行銷,中
4708,0.61,0.5,4,271,3,1,0,0,業務,中
4709,0.5,0.74,4,165,2,1,0,0,業務,中
4710,0.78,0.54,5,257,3,0,0,0,業務,高
4711,0.61,0.68,4,244,3,0,0,0,業務,低
4712,0.48,0.5,4,179,3,0,0,0,業務,中
4713,0.93,0.92,3,248,2,0,0,0,業務,中
4714,0.78,0.58,3,224,2,0,0,0,業務,中
4715,0.92,0.99,5,236,4,0,0,0,業務,中
4716,0.71,0.98,5,213,3,0,0,0,業務,中
4717,0.15,0.42,4,238,3,0,0,0,業務,中
4718,0.14,0.83,5,153,5,1,0,0,業務,中
4719,0.56,0.72,4,247,2,0,0,0,業務,中
4720,1,0.84,3,154,3,0,0,0,業務,中
4721,0.77,0.82,3,147,4,0,0,0,業務,高
4722,0.86,0.66,3,150,2,0,0,0,業務,低
4723,0.88,0.95,3,137,3,0,0,0,業務,低
4724,0.85,0.84,5,179,3,0,0,0,業務,低
4725,0.95,0.56,5,194,2,0,0,0,業務,高
4726,0.65,0.65,4,224,3,0,0,0,業務,低
4727,0.7,0.55,3,253,2,1,0,0,財務會計,低
4728,0.6,0.55,3,177,3,1,0,0,財務會計,低
4729,0.84,0.83,3,215,3,0,0,0,財務會計,高
4730,0.23,0.59,5,245,5,0,0,0,人力資源,低
4731,0.89,0.75,3,134,3,0,0,0,人力資源,低
4732,0.98,0.91,4,273,2,0,0,0,人力資源,低
4733,0.88,0.83,4,163,3,0,0,0,人力資源,低
4734,0.87,0.52,3,152,4,0,0,0,技術員,低
4735,0.93,0.96,3,268,4,0,0,0,技術員,低
4736,0.13,0.95,5,149,2,0,0,0,技術員,低
4737,0.99,0.56,6,128,4,0,0,0,技術員,中
4738,0.52,0.51,3,218,2,1,0,0,技術員,中
4739,0.58,0.98,3,146,3,0,0,0,技術員,中
4740,0.85,0.57,5,190,2,1,0,0,技術員,中
4741,0.41,0.59,2,182,3,0,0,0,技術員,中
4742,1,0.8,5,162,3,1,0,0,技術員,中
4743,0.63,0.64,3,243,3,0,0,0,技術員,中
4744,0.63,0.58,4,141,3,1,0,0,技術員,中
4745,0.63,0.9,3,142,3,0,0,0,技術支援,中
4746,0.59,0.62,3,203,4,0,0,0,技術支援,中
4747,0.88,0.77,4,168,4,0,0,0,技術支援,中
4748,0.72,0.7,3,149,3,0,0,0,技術支援,中
4749,0.67,0.81,4,168,2,0,0,0,技術支援,高
4750,0.41,0.54,2,190,4,0,0,0,技術支援,低
4751,0.3,0.68,3,229,6,0,0,0,技術支援,中
4752,0.83,0.84,3,249,2,0,0,0,技術支援,中
4753,0.73,0.93,4,162,2,1,0,0,技術支援,中
4754,0.87,0.9,4,163,2,0,0,0,技術支援,中
4755,0.93,0.74,2,169,4,0,0,0,技術支援,低
4756,0.97,0.91,4,257,3,1,0,0,技術員,低
4757,0.7,0.54,4,150,4,0,0,0,技術員,低
4758,0.66,0.95,4,183,3,0,0,0,技術員,低
4759,0.62,0.66,3,208,3,0,0,0,經理,低
4760,0.56,0.52,4,158,2,0,0,0,資訊科技,低
4761,0.32,0.72,2,240,5,0,0,0,資訊科技,低
4762,0.55,0.81,5,251,3,0,0,0,資訊科技,低
4763,0.69,0.91,5,205,2,0,0,0,資訊科技,低
4764,0.91,0.63,4,226,3,1,0,0,資訊科技,低
4765,0.33,0.82,5,249,6,0,0,0,產品管理,低
4766,0.37,0.74,2,197,3,0,0,0,產品管理,低
4767,0.95,0.57,5,216,3,0,0,0,產品管理,低
4768,0.17,0.91,4,260,5,0,0,0,產品管理,低
4769,0.95,0.53,4,263,3,0,0,0,資訊科技,低
4770,0.27,0.69,2,177,5,0,0,0,研發,低
4771,0.91,0.95,4,171,3,0,0,0,研發,低
4772,0.49,0.61,3,148,2,1,0,0,研發,低
4773,0.6,0.56,4,138,3,0,0,0,研發,低
4774,0.52,0.57,4,183,3,0,0,0,研發,低
4775,0.54,0.65,3,202,3,0,0,0,行銷,低
4776,0.86,0.53,4,160,2,1,0,0,業務,中
4777,0.78,0.87,4,264,3,0,0,0,財務會計,中
4778,0.6,0.81,4,245,3,1,0,0,技術支援,中
4779,0.15,0.91,2,207,3,0,0,0,技術員,中
4780,0.72,0.92,3,225,3,0,0,0,經理,中
4781,0.94,0.85,4,236,2,0,0,0,行銷,中
4782,0.92,0.56,4,170,3,0,0,0,行銷,中
4783,0.6,0.88,3,261,3,1,0,0,行銷,中
4784,0.41,0.68,4,273,3,0,0,0,業務,中
4785,0.5,0.43,3,184,2,0,0,0,業務,中
4786,0.8,0.91,3,202,2,0,0,0,業務,中
4787,0.67,0.83,4,195,3,0,0,0,業務,中
4788,0.71,0.88,4,266,3,0,0,0,業務,高
4789,0.66,0.85,3,266,5,0,0,0,業務,低
4790,0.77,0.74,5,263,2,0,0,0,業務,中
4791,0.62,0.54,3,142,2,0,0,0,業務,中
4792,0.95,0.53,4,162,3,0,0,0,業務,中
4793,0.89,0.75,5,258,2,0,0,0,業務,中
4794,0.74,0.83,4,170,2,0,0,0,業務,低
4795,0.19,0.8,4,249,5,0,0,0,業務,低
4796,0.83,0.77,3,171,3,0,0,0,業務,低
4797,0.53,0.64,2,177,4,0,0,0,業務,低
4798,0.98,0.75,5,188,2,0,0,0,業務,低
4799,0.74,0.99,5,146,2,0,0,0,業務,低
4800,0.22,0.88,5,154,5,0,0,0,業務,低
4801,0.76,0.68,4,204,3,1,0,0,業務,低
4802,0.89,0.91,5,224,3,1,0,0,業務,低
4803,0.5,0.84,3,156,4,0,0,0,財務會計,低
4804,0.17,0.82,6,259,4,0,0,0,財務會計,低
4805,0.46,0.38,6,165,3,0,0,0,財務會計,低
4806,0.68,0.78,3,264,3,0,0,0,人力資源,低
4807,0.77,0.86,4,215,2,0,0,0,人力資源,低
4808,0.68,0.83,3,133,3,0,0,0,人力資源,低
4809,0.15,0.7,4,220,4,0,0,0,人力資源,低
4810,0.7,0.98,4,176,5,0,0,0,技術員,低
4811,0.66,0.96,4,103,2,0,0,0,技術員,低
4812,0.54,0.52,5,155,3,0,0,0,技術員,低
4813,0.57,0.57,4,141,3,0,0,0,技術員,低
4814,0.78,0.58,3,150,3,1,0,0,技術員,低
4815,0.14,0.83,5,171,6,0,0,0,技術員,中
4816,0.73,0.86,4,179,3,0,0,0,技術員,中
4817,0.65,0.97,4,145,2,0,0,0,技術員,中
4818,0.31,0.59,3,176,3,0,0,0,技術員,中
4819,0.77,0.55,2,172,2,0,0,0,技術員,中
4820,0.68,0.85,3,243,4,0,0,0,技術員,中
4821,0.79,0.69,4,209,2,0,0,0,技術支援,中
4822,0.92,0.62,4,196,3,0,0,0,技術支援,中
4823,0.77,0.96,6,225,4,0,0,0,技術支援,中
4824,0.48,0.89,3,261,2,0,0,0,技術支援,中
4825,0.63,0.66,4,157,2,0,0,0,技術支援,中
4826,0.92,0.49,5,259,3,1,0,0,技術支援,中
4827,0.5,0.85,4,224,6,0,0,0,技術支援,高
4828,0.52,0.91,5,193,2,0,0,0,技術支援,低
4829,0.73,0.79,4,157,3,0,0,0,技術支援,中
4830,0.99,0.87,4,223,3,0,0,0,技術支援,中
4831,0.91,0.99,3,188,3,1,0,0,技術支援,中
4832,0.85,0.79,3,217,2,0,0,0,技術員,中
4833,0.95,0.69,4,207,2,1,0,0,技術員,低
4834,0.67,0.85,3,153,4,0,0,0,技術員,低
4835,0.86,0.55,3,269,2,0,0,0,經理,低
4836,0.71,0.54,4,198,3,0,0,0,資訊科技,低
4837,0.99,0.95,4,102,5,0,0,0,資訊科技,低
4838,0.57,0.61,3,167,2,1,0,0,資訊科技,低
4839,0.98,0.72,3,252,2,0,0,0,資訊科技,低
4840,0.62,0.58,3,192,2,0,0,0,資訊科技,低
4841,0.74,0.79,5,237,4,0,0,0,產品管理,低
4842,0.7,0.6,4,158,3,0,0,0,產品管理,低
4843,0.8,0.93,3,260,3,0,0,0,產品管理,低
4844,0.65,0.69,4,153,3,0,0,0,產品管理,低
4845,0.53,0.52,3,233,4,0,0,0,資訊科技,低
4846,0.43,0.62,2,180,3,0,0,0,研發,低
4847,0.59,0.65,4,163,3,1,0,0,研發,低
4848,0.16,0.96,6,211,6,1,0,0,研發,低
4849,0.84,0.8,3,151,3,1,0,0,研發,低
4850,0.78,0.95,3,249,4,0,0,0,研發,低
4851,0.66,0.91,5,199,3,1,0,0,行銷,低
4852,0.7,0.74,4,247,2,0,0,0,業務,低
4853,0.73,0.63,4,174,3,0,0,0,財務會計,低
4854,0.65,0.88,4,268,4,0,0,0,技術支援,中
4855,0.79,0.59,5,197,4,0,0,0,技術員,中
4856,0.57,0.68,4,154,3,1,0,0,經理,中
4857,0.24,0.58,5,279,4,0,0,0,行銷,中
4858,0.95,0.78,3,204,2,1,0,0,行銷,中
4859,0.38,0.54,2,112,3,0,0,0,行銷,中
4860,0.9,0.78,4,261,2,1,0,0,業務,中
4861,0.5,0.4,3,180,4,0,0,0,業務,中
4862,0.68,0.61,3,261,5,0,0,0,業務,中
4863,0.5,0.78,6,138,3,0,0,0,業務,中
4864,0.85,0.81,4,164,4,0,0,0,業務,中
4865,0.95,0.52,3,144,3,0,0,0,業務,中
4866,0.92,0.92,3,244,2,0,0,0,業務,高
4867,0.83,0.87,5,233,3,0,0,0,業務,低
4868,0.9,0.78,4,225,2,1,0,0,業務,中
4869,0.21,0.77,6,215,4,0,0,0,業務,中
4870,0.94,0.86,3,223,4,0,0,0,業務,中
4871,0.7,0.85,4,232,3,0,0,0,業務,中
4872,0.54,0.76,3,157,4,0,0,0,業務,低
4873,0.77,0.65,4,268,3,0,0,0,業務,低
4874,0.62,0.49,3,158,2,0,0,0,業務,低
4875,0.93,0.55,5,222,2,0,0,0,業務,低
4876,0.81,0.86,3,210,3,0,0,0,業務,低
4877,0.99,0.79,4,133,2,0,0,0,業務,低
4878,0.78,0.49,3,224,3,0,0,0,業務,低
4879,0.66,0.63,5,264,5,0,0,0,財務會計,低
4880,0.9,0.72,5,237,2,0,0,0,財務會計,低
4881,0.74,0.53,5,141,2,0,0,0,財務會計,低
4882,0.65,0.78,4,238,5,1,0,0,人力資源,低
4883,0.99,0.52,4,167,3,0,0,0,人力資源,低
4884,0.83,0.72,4,161,3,0,0,0,人力資源,低
4885,0.6,0.82,4,194,3,0,0,0,人力資源,低
4886,0.55,0.93,3,217,3,1,0,0,技術員,低
4887,0.96,0.71,3,170,3,0,0,0,技術員,低
4888,0.83,0.94,4,243,3,0,0,0,技術員,低
4889,0.95,0.7,4,267,3,1,0,0,技術員,低
4890,0.77,0.88,2,169,3,0,0,0,技術員,中
4891,0.83,0.95,3,255,3,0,0,0,技術員,中
4892,0.87,0.54,4,211,3,0,0,0,技術員,中
4893,0.69,0.49,3,198,4,0,0,0,技術員,中
4894,0.67,0.58,3,246,3,0,0,0,技術員,中
4895,0.55,0.49,3,146,2,0,0,0,技術員,中
4896,0.55,0.82,4,134,6,0,0,0,技術員,中
4897,0.39,0.48,3,169,3,0,0,0,技術支援,中
4898,0.51,0.93,5,232,3,0,0,0,技術支援,中
4899,0.39,0.38,2,106,3,1,0,0,技術支援,中
4900,0.96,0.93,4,260,3,0,0,0,技術支援,中
4901,0.68,0.81,3,232,2,0,0,0,技術支援,中
4902,0.67,0.71,4,173,3,0,0,0,技術支援,高
4903,0.68,0.44,5,152,5,0,0,0,技術支援,低
4904,0.56,0.58,3,173,3,0,0,0,技術支援,中
4905,0.9,0.7,3,274,3,0,0,0,技術支援,中
4906,0.69,0.59,3,233,3,0,0,0,技術支援,中
4907,0.99,0.71,4,232,3,0,0,0,技術支援,中
4908,0.42,0.59,3,156,2,0,0,0,技術員,低
